Place_Id;News_No;News
378;1;"Laporan Wartawan Tribun Jateng  Rezanda Akbar D TRIBUNNEWS.COM, AMBARAWA - Tiga orang tewas dalam kecelakaan di tol Semarang-Solo tepatnya di sekitar jembatan Tuntang Ambarawa, Senin (//) pukul . WIB. Berdasarkan informasi yang didapat tribunjateng.com, mobil Avanza yang berisi dosen Undip Semarang Sudarno, istri dan anaknya menabrak bokong truk di tol KM . Saat kejadian mobil itu dikemudikan oleh putra Sudarno. Diduga sopir mengantuk saat mengendarai mobil lalu menabrak bagian belakang truk sehingga mengakibatkan Sudarno, istri dan anak meninggal dunia. Tersebar di Medsos dan WA Kabar duka Dosen Undip, Sudarno, Sekretaris Prodi Sarjana Terapan (D) Akuntansi Perpajakan, Universitas Diponegoro. Informasi kabar duka tersebut telah menyebar di media sosial dan whatsapp. Innalillahi wainna ilaihi rojiun, telah wafat Bapak Sudarno Phd, ibu Sudarno dan putranya. Tadi pagi kecelakaan di ambarawa tadi pagi jam . wib posisi sekarang masih di RS Ambarawa.Mohon doanya Semoga almarhum dan Almarhumah di ampuni semua dosanya dan d terima semua amal ibadahnya, al fatihah, Aamiin Sosok yang Sangat Baik Sementara itu, Dekan Fakultas Ekonomi dan Bisnis (FEB) Universitas Diponegoro (Undip) Kota Semarang Prof Suharnomo mengaku kehilangan Dr. Sudarno, M.Si., Ph.D. Prof. Suharnomo menyatakan beliau merupakan sosok sangat baik, berlatar belakang santri, secara sosial pun aktif  di lingkungan kampus, baik sebagai rekan kerja maupun pendidik. Sosok yang posisi terakhirnya menjabat Sekretaris Program Studi (Sekprodi) D Akuntansi Perpajakan FEB Undip ini juga merupakan takmir Mesjid Attaqwa FEB Undip. ""Kami sangat kehilangan sosok beliau yang santai, relijius, dan sangat bersahabat dengan semua orang,"" ujar Prof. Suharnomo pada Tribun Jateng, Senin (//) sore. Dr. Sudarno menyelesaikan Doktoral di Universiti Sains Malaysia, Penang dan juga berprofesi sebagai Akuntan. Selain Dr. Sudarno, turut berpulang juga istri dan putra pertamanya, Ahmad Ardabily. Ahmad Ardabily sendiri merupakan mahasiswa Hubungan Internasional Fakultas Ilmu Sosial dan Ilmu Politik (FISIP) Undip angkatan .  Menurut informasi yang diterima Prof. Suharnomo, anak kedua bernama Khafa kuliah di Sekolah Vokasi Undip dan yang bungsu mondok di Pati. Anak kedua berdasarkan informasi mengalami luka akibat kecelakaan tersebut dan menjadi satu-satunya yang selamat akibat kecelakaan. ""Keluarga Besar Undip mengantarkan kepergian Dr. Sudarno hingga ke Probolinggo dipimpin Dwi Cahyo Utomo, S.E., M.A., Ph.D., selaku Direktur Keuangan Undip,"" pungkasnya. (arh)"
378;2;"Saturday,  Safar  /  September  Saturday,  Safar  /  September  Aktivitas menangkap ikan di danau alam Rawapening, Kabupaten Semarang, Jawa Tengah.  REPUBLIKA.CO.ID, UNGARAN--Nasib tragis dialami Maryono (tahun), seorang warga Dusun Polosiri, Desa Kandangan, Kecamatan Bawen, Kabupaten Semarang, Jawa Tengah. Bermaksud mengisi hari libur dengan memancing ikan, pria ini justru ditemukan tewas di dasar Danau Rawapening. Kuat dugaan ia tenggelam pada saat memancing. Jasadnya ditemukan di sekitar Dermaga Biru, yang masuk wilayah Dusun Sumurup, Desa Asinan, Kecamaten Bawen, pada Selasa siang (/). Sebelum ditemukan tewas tenggelam, diduga korban terjatuh dari atas Dermaga Biru. Namun apa yang menyebabkan korban terjatuh ke dalam danau masih dalam penyelidikan. Humas SAR Bumi Serasi (Buser) Kabupaten Semarang, Oka Grana membenarkan musibah yang dialami Maryono. ""Tim SAR Buser bersama dengan paguyuban nelayan Sumurup dan petugas dari Polsek Bawen, melakukan evakuasi jenazah korban dari dasar danau,"" katanya. Setelah berhasil dievakuasi, jasad Maryono dibawa aparat Polsek Bawen ke RSUD Ambarawa. Penemuan jenazah pemancing yang tenggelam ini sudah ditangani kepolisian. Sebelum ditemukan tewas tenggelam di danau alam ini, korban diketahui para pemancing lainnya berada di Dermaga Biru. Pria ini terlihat memancing di lokasi tersebut pada pukul . WIB. Saat proses evakuasi dilakukan, jasad pemancing ini diangkat dari dasar Rawapening berkedalaman, meter. ""SAR Buser dihubungi saat seorang saksi melihat seorang pemancing yang tenggelam di Jembatan Biru,"" katanya. Polsek Bawen yang coba dikonfirmasi perihal tewasnya seorang pemancing belum bisa dihubungi. Dapatkan Update Berita Republika Mampukah Aubameyang Hancurkan Mitos Nomor Punggung Terkutuk di Chelsea? Tuchel Berharap Aubameyang Kembali Moncer Bersama Chelsea Pesan Perpisahan Emosional Hector Bellerin untuk Arsenal yang Sudah  Tahun Mengurusnya Aubameyang Dibeli dalam Kondisi Buruk? Ini Klarifikasi dari Thomas Tuchel Travelling Jika Anda kurang perencanaan, hal tidak menguntungkan bisa menganggu kenyamanan. Bulutangkis Cina hanya meloloskan satu wakilnya di babak final Japan Open  melalui pasangan ganda putra, Liang Wei Keng/Wang Chang. Kampus Dari . peserta, hanya  yang terpilih mendapat beasiswa Al-Azhar Mesir. Sumatra Dua tersangka begal ambulans masuk DPO sejak Juli  Infografis Olahraga Liverpool akan bertamu ke markas Everton pada derby Merseyside  PHOTO  PHOTO  PHOTO  PHOTO  PHOTO Copyright ©  republika.co.id, All right reserved"
379;0;
379;1;"REPUBLIKA.CO.ID,UNGARAN--Sejumlah pengelola Daya Tarik Wisata (DTW) yang ada di Kabupaten Semarang siap menyambut pelonggaran kegiatan wisata dengan penerapan protokol kesehatan (prokes) yang lebih ketat. Sejauh ini, pelonggaran terbatas telah diberikan Pemerintah Kabupaten (Pemkab) Semarang kepada para pengelola DTW di daerah PPKM level  tersebut, agar perekonomian di sektor pariwisata dapat beranjak bangkit. Antara lain seperti anak di bawah usia  sudah diperbolehkan masuk tempat- tempat wisata, pelonggaran jam operasional tempat wisata dan berbagai sektor kegiatan ekonomi pendukungnya. Termasuk juga dengan jumlah pengunjung yang samapi dengan PPKM level  --saat ini-- masih dibatasi hanya sebesar  persen dari total kapasitas pengunjung DTW. Seiring dengan upaya Pemkab Semarang mendorong daerahnya turun menjadi daerah PPKM level, para pengelola DTW telah mempersiapkan berbagai hal guna mendukung pencegahan penularan Covid-. Pengelola Muncul River Tubing, Yazid Khairil Azis mengungkapkan, dalam upaya menekan risiko penularan Covid-, di lingkungan wahana wisata air yang dikelolannya telah mengantongi sertifikat CSHE. ""Yakni penyelenggaraan usaha pariwisata, destinasi dan produk pariwisata lainnya untuk memberikan jaminan kepada wisatawan terhadap pelaksanaan kebersihan, kesehatan, keselamatan dan kelestarian lingkungan,"" jelasnya, Jumat (/). SOP pencegahan, jelasnya; dilakukan sejak awal pengunjung tiba dan selama berada di kawasan pemberangkatan river tubing, yang berlokasi di Dusun Muncul, Desa Rowoboni, Kecamatan Banyubiru tersebut. Ia juga menyambut positif diberikannya kebijakan kepada anak --usia  tahun ke bawah--  untuk masuk tempat wisata. Menurutnya, hal itu cukup berpengaruh terhadap kunjungan wisatawan di Muncul River Tubing. Sebab wahana wisata yang dikelolanya merupakan wahana wisata keluarga. ""Sebelumnya, saat anak- anak di bawah  tahun belum diperbolehkan masuk, praktis wisata ini ikut sepi dan jumlah kunjungan anjlok hingga  persen,"" jelasnya. Ia berharap jika Kabupaten Semarang turun status menjadi daerah PPKM level  akan ada beberapa pelonggaran lagi --misalnya-- untuk jumlah pengunjung. Sehingga, sektor- sektor ekonomi lain di sekitar wisata tersebut juga ikut bergairah. ""Konsekuensinya, tentu kami harus dapat menjamin keselamatan dan keamanan pengunjung dari risiko penularan Covid- atau munculnya klaster baru dan itu sudah kami persiapkan,"" tegas Yazid. Hal yang sama juga disampaikan oleh Manager Tlogo Resort dan Goa Rong View, Arif Dwi Andrijanto. Selama jam operasional dan jumlah pengunjung masih dibatasi, telah dimanfatkan untuk membenahi dan menyiapkan tempat wisata yang dikelolanya guna menyambut PPKM level . Khusus untuk DTW Goa Rong View, pembenahan berbagai fasilitas pendukung protokol kesehatan telah dilakukan guna menyesuaikan berbagai pelonggaran bagi DTW di daerah PPKM level . Ia juga menyebut antusiasme masyarakat (wisatawan) untuk mengunjungi Goa Rong View yang mengandalkan panorama alam masih cukup tinggi, hanya saja ketentuan kegiatan wisata daerah PPKM level  mutlak harus dipatuhi. Maka jika kebijakan pelonggaran diberikan kembali seperti batasan jam operasional dan jumlah pengunjung --bagi DTW di daerah PPKM level --  harus bisa diantisipasi dengan baik oleh pengelola wisata. ""Sehingga aktivitas wisata di Goa Rong tetap aman bagi wisatawan yang berkunjung,"" tegas Arif. Sementara itu Kepala Dinas Pariwisata (Disparta) Kabupaten Semarang, Dewi Pramuningsih mewanti- wanti para pengelola DTW patuh regulasi dan tidak abai dan lengah dalam menjaga keamanan dan keselamatan di lingkungan DTW-nya. Lebih khusus kepatuhan dan kedisiplinan dalam menegakkan protokol kesehatan dan SOP pencegahan Covid-. ""Dengan pelonggaran yang diberikan, pengelola DTW harus melakukan monitoring yang semakin ketat,"" ungkapnya. Guna membantu pengawasan dan monitoring yang lebih ketat, pengelola DTW harus menyiapkan Satgas Covid- untuk mengingatkan para pengunjung (wisatawan) yang mengabaikan protokol kesehatan selama aktivitas pariwisata. Satgas Cobid- tersebut harus tegas mengingatkan pengunjung yang abai menggunakan masker, pengunjung yang bergerombol dan mengabaikan jarak fisik di lingkungan DTW dan sebagainya. Termasuk dalam mengawasi ketentuan batasan jumlah pengunjung sesuai dengan regulasi yang dipersyaratkan. Jangan sampai pelonggaran yang diberikan justru menjadikan pengelola lalai dan kegiatan pariwisata menjadi kalster penularan. ""Sehingga pada akhirnya justru akan menghambat ikhtiar untuk menggairahkan kembali perekonomian dari sektor induatri pariwisata,"" tandas Dewi.  
                        Republika Perwakilan DIY, Jawa Tengah & Jawa Timur. Jalan Perahu nomor  Kotabaru, Yogyakarta   yogya@republika.co.id Copyright ©  Republika All Right Reserved Network"
379;2;"Menikmati sejuknya pemandangan Rawapening dari atas mungkin mayoritas orang akan memilih tempat di Banaran Cafe atau Bukit Cinta. Padahal ada satu spot lagi di Kabupaten Semarang yang juga tidak kalah indah dan menarik, yakni Goa Rong. Bukit yang terletak sekitar  Km kearah timur dari pertigaan jembatan Tuntang itu menawarkan pemandangan berbeda. Pada libur lebaran tahun ini, jumlah pengunjung di Goa Rong semakin meningkat. Heru, salah satu petugas menjelaskan jumlah pengunjung bisa tiga kali lipat dari hari biasa. ""Kebanyakan (pengunjung) keluarga besar yang mudik ke sekitar Tuntang hingga Salatiga,"" katanya. Menurut Heru, tiket masuk per orang di hari lebaran sedikit naik dari yang biasanya Rp . per orang kini menjadi Rp .. Namun hal itu tidak menyurutkan pendatang. ""Setelah akses naik ke puncak bukit dibangun untuk roda empat, memang pendatang semakin banyak, apalagi juga setelah dibuat track downhill di sini,"" ujarnya. Salah satu pengunjung Goa Rong, Arya Rizal Mahardika mengaku sedikit kecewa karena, Selasa (/) pagi cuaca sedikit berkabut. ""Penasaran aja sih kata saudara bagus pemandangannya, sayang agak berkabut jadi Rawapening dan gunung-gununnya agak samar,"" katanya. Meski demikian, Arya sedikit puas karena selain mendapat udara yang sejuk, di puncak bukit juga terdapat resto dan taman bermain untuk keponakannya. ""Ya bisa refreshing sebentar dari macetnya jalanan,"" pungkasnya. 

							Adjar						 |
												
							Bobo						 |
												
							Bolanas						 |
												
							Bolasport						 |
												
							BolaStylo						 |
												
							Cerdas Belanja						 |
												
							CewekBanget						 |
												
							Fotokita						 |
												
							Grid Fame						 |
												
							Grid Games						 |
												
							Grid Health						 |
												
							Grid Hot						 |
												
							Grid Motor						 |
												
							Grid Pop						 |
												
							Grid Star						 |
												
							Grid.ID						 |
												
							Gridoto						 |
												
							Hai						 |
												
							HIts						 |
												
							Hype						 |
												
							iDEA						 |
												
							Info Komputer						 |
												
							Intisari						 |
												
							Intisari Plus						 |
												
							Jip.co.id						 |
												
							Juara						 |
												
							Kids						 |
												
							Kitchenesia						 |
												
							MakeMac						 |
												
							Motorplus						 |
												
							Nakita						 |
												
							National Geographic						 |
												
							Nextren						 |
												
							Nova						 |
												
							Otofemale						 |
												
							Otomania.com						 |
												
							Otomotifnet.com						 |
												
							Otorace						 |
												
							Otoseken						 |
												
							Parapuan						 |
												
							Sajian Sedap						 |
												
							Sosok						 |
												
							Sportfeat						 |
												
							Stylo						 |
												
							Suar						 |
												
							SuperBall						 |
												
							Video						 |
												
							Wiken						 |
												Gridstore.id |
						Gridvoice |
						GRID Story Factory |
						Gramedia.com |
						Gramedia Digital |
						KG Media"
380;0;"Saturday,  Safar  /  September  Saturday,  Safar  /  September  Pemerintah Kabupaten (Pemkab) Semarang, Jumat (/) ini, kembali melaksanakan sholat Jumat di dua masjid besar. Sejak ditutup untuk aktivitas ibadah selama hampir tiga bulan, dua masjid besar di kota Ungaran,  REPUBLIKA.CO.ID, UNGARAN--Pemerintah Kabupaten (Pemkab) Semarang bakal mengevaluasi pelaksanaan ibadah sholat Jumat dengan protokol kesehatan di masjid, yang mulai dilaksanakan kembali Jumat (/) ini, di dua masjid besar yang ada di ibu kota Kabupaten Semarang, Ungaran. 
 Hari ini, sholat jumat kembali digelar di masjid Al Mabrur IPHI Kabupaten Semarang serta masjid Istiqomah, Ungaran, setelah sebelumnya dilakukan pembatasan aktivitas kegiatan ibadah di masjid akibat pandemi Covid-. 
 Bupati Semarang, dr H Mundjirin ES SpOG yang mengikuti sholat Jumat di masjid Al Mabrur IPHI Kabupaten Semarang mengatakan, evaluasi perlu untuk memastikan protokol kesehatan dan protokol pencegahan sudah bisa berjalan sesuai dengan semestinya, guna memutus mata rantai penyebaran Covid-. 
 Pemkab Semarang, kata bupati, hari ini mulai melaksanakan sholat Jumat di dua masjid besar yang ada di Kota Ungaran. “Sebagai percontohan dilaksanakan di dua masjid dengan kapasitas jamaah besar,” unkapnya. 
 Secara garis besar, kata bupati, penerapan protokol kesehatan dan protokol pencegahan sudah diterapkan mulai saat para jamaah tiba di masjid. Sebelum masuk ke dalam masjid, mereka diwajibkan mencuci tangan dengan bersih di fasilitas yang disiapkan di halaman masjid. 
 Setelah itu, jamaah diperiksa suhu tubuh satu per satu. Termasuk disiapkannya masker bagi para jamaah yang tidak mengenakan masker serta membatasi jamaah dari kapasitas tempat ibadah yang semestinya. 
 Kendati begitu, kata bupati, pelaksanaan sholat Jumat untuk kali pertama –sejak pembatasan sosial dan aktivitas ibadah akibat pandemi Covid-—tersebut bakal terus dievaluasi agar penerapannya bisa mendukung era normal baru. 
 Oleh karena itu, bupati meminta kepada masyarakat Kabupaten Semarang agar bisa mematuhi dan membiasakan diri untuk melaksanakan protokol kesehatan dan protokol pencegahan di tempat- tempat ibadah. 
 Sebab syarat normal baru, biasa menggunakan masker, cuci tangan, jaga jarak, tidak salam-salaman dahulu. “Sebab, jika masyarakat tidak bisa menerapkan protokol kesehatan di tempat ibadah, bukan tidak mungkin aktivitas di tempat ibadah dibatasi lagi,” katanya. 
 Kalau semua bisa patuh dan menerapkan dengan baik, lanjut bupati, maka tempat seperti masjid akan terus dibuka. “Tak hanya masjid, namun juga tempat ibadah yang lain, seperti gereja, vihara dan lainnya,” tegas Mundjirin. 
 Ia juga menjelaskan, dari pengecekan usai Salat Jumat di Masjid tersebut, bupati mengakui warga kota Ungaran sudah patuh menggunakan masker, mencuci angan sebelum masuk masjid serta tidak kontak fisik saat saling menyampaikan salam. 
 Di masjid Al Mabrur juga sudah disiapkan tempat khusus bagi masyarakat di luar Kabupaten Semarang yang menjalankan sholat Jumat. “Semoga, kebiasaan baru ini bisa terus diprtahankan di Kabupaten semarang ini,” katanya. 
 Kepala Satpol PP dan Damkar Kabupaten Semarang, Tajudin Noor menambahkan, sholat Jumat ini memang baru dilaksanakan di dua masjid besar di Kabupaten Semarang dengan penerapan protokol kesehatan dan protokol pencegahan yang ketat. 
 Masing- masing di masjid Al Mabrur IPHI serta masjid Istiqomah, Ungaran. Pemkab Semarang bersama dengan Gugus Tugas masih akan mengevaluasi sebagai aacuan apakah tempat ibadah lain di Kabupaten Semarang bisa dibuka secara berkala. 
 “Hasil evaluasinya seperti apa, nanti dari Gugus Tugas Percepatan Penanganan Covid- Kabupaten Semarang yang memutuskan. Tentunya, peran masyarakat untuk mematuhi protokol tersebut juga akan menentukan,” katanya. 
 Satpol PP dan Damkar Kabupaten Semarang, jelasnya, juga akan terus memantau dengan berkoordinasi bersama Dinas Kesehatan (Dinkes) Kabupaten Semarang. Sebab –setelah pelaksanaan sholat Jumat ini—masih ada prosedur yang harus dilaksanakan guna memastikan tempat ibadah dalam kondisi aman dari risiko penyebaran Covid-. 
 “Misalnya, sebelum dan setelah sholat Jumat ini, kami juga melaksanakan disinfeksi guna memastikan tempat ibadah benar- benar steril guna menekan risiko penyebaran Covid-,” uncap Tajudin. 
 Salah satu jamaah Akbar Harry () mengaku bersyukur, kegiatan sholat Jumat bisa berlangsung kembali di masjid. Ia juga berharap selain masjid Al mabrus dan masjid Istiqomah Ungaran, tempat ibadah lain di Kabupaten Semarang juga bisa dibuka kembali. Dapatkan Update Berita Republika Komnas HAM dan Komnas Perempuan Duga Kuat Putri Alami Kekerasan Seksual, Apa Buktinya? Kronologi Dugaan Perkosaan Terhadap Putri Candrawathi Menurut Komnas Perempuan Kompol CP, Perwira Polisi Pertama yang Dipecat di Obstruction of Justice Kasus Brigadir J Kesimpulan Komnas HAM di Kasus Sambo Dinilai Bisa Jadi 'Bom Waktu' Jawa Barat Pengembangan kawasan Situ Cipule hanya dilakukan seadanya oleh pemerintah desa Travelling Jika Anda kurang perencanaan, hal tidak menguntungkan bisa menganggu kenyamanan. Bulutangkis Cina hanya meloloskan satu wakilnya di babak final Japan Open  melalui pasangan ganda putra, Liang Wei Keng/Wang Chang. Kampus Dari . peserta, hanya  yang terpilih mendapat beasiswa Al-Azhar Mesir. Sumatra Dua tersangka begal ambulans masuk DPO sejak Juli   PHOTO  PHOTO  PHOTO  PHOTO  PHOTO Copyright ©  republika.co.id, All right reserved"
380;1;Saturday,  Safar  /  September  Saturday,  Safar  /  September  Sebuah ambulan mengangkut korban insiden Mina, Kamis (/). Akibat berdesakan, ratusan jamaah haji menjadi korban luka dan wafat saat hendak melempar jumrah. REPUBLIKA.CO.ID, UNGARAN--Menyusul tragedi yang dialami para jamaah haji di Mina, ribuan umat Islam di Ungaran, Kabupaten Semarang menggelar shalat gaib, Jumat (/). Di Masjid Agung Al Mabrur, sedikitnya seribu umat muslim melaksanakan shalat gaib ini usai shalat Jumat. Ikut melaksanakan shalat ini Bupati Semarang, Mundjirin dan sejumlah Kepala  Baca Selengkapnya di ihram.co.id Dapatkan Update Berita Republika Warisan Kuliner Arab Saudi Dipamerkan di Prancis Penduduk GCC Kini Dapat Ajukan E-Visa Arab Saudi Secara Daring Arsitektur Masjid Wilayah Timur Saudi Direstorasi Sesuai Bentuk Asli Museum Seni Islam Qatar Dibuka Kembali Bulan Depan Musim Berburu Hewan Liar di Arab Saudi Dimulai Jawa Barat Pengembangan kawasan Situ Cipule hanya dilakukan seadanya oleh pemerintah desa Travelling Jika Anda kurang perencanaan, hal tidak menguntungkan bisa menganggu kenyamanan. Bulutangkis Cina hanya meloloskan satu wakilnya di babak final Japan Open  melalui pasangan ganda putra, Liang Wei Keng/Wang Chang. Kampus Dari . peserta, hanya  yang terpilih mendapat beasiswa Al-Azhar Mesir. Sumatra Dua tersangka begal ambulans masuk DPO sejak Juli   PHOTO  PHOTO  PHOTO  PHOTO  PHOTO Copyright ©  republika.co.id, All right reserved
380;2;"TRIBUNJATENG.COM, UNGARAN - Ratusan warga muslim Ungaran, Kabupaten Semarang, Jawa Tengah secara khusus menggelar Istighotsah dan Tahlil Tujuh Hari meninggalnya Presiden ketiga RI BJ Habibie di Masjid Agung Al Mabrur, Ungaran, Kabupaten Semarang, Rabu (//). Kegiatan tahlil tujuh hari Habibie tersebut diinisiasi oleh Jamaah Al Khidmah dan PCNU Kabupaten Semarang. Rangkaian doa yang dipanjatkan dimulai dari bacaan Istighotsah, Surat Yaasin, Tahlil, Maulidurrasul SAW serta tausiyah yang disampaikan oleh Habib Ja'far Shodiq Al Munawar digelar usai Salat Isya berjamaah. Kapolres Semarang AKBP Adi Sumirat dalam sambutannya mengatakan, Habibie adalah salah satu pemimpin yang diberikan kemampuan dan kelebihan oleh Allah, Tuhan Yang Maha Esa. Kelebihan dan kecerdasan Habibie bahkan diakui oleh bangsa-bangsa di dunia. Menurut Adi, Pak Habibie merupakan sosok pemimpin yang mempunyai tiga kecerdasan sekaligus. Yakni kecerdasan Intelektual (IQ), kecerdasan emosional (EQ) dan kecerdasan spiritual (SQ) yang relatif seimbang. Lantaran mempunyai ketiga kecerdasan tersebut, Pak Habibie disebut sebagai ilmuwan yang cerdas dan berhati mulia. ""Mari kita munajat kepada Allah, mudah-mudahan beliau diayomi, disayangi dan diterima amal ibadahnya. Semoga anak cucu kita diberikan rahmat dan hidayah sehingga ada yang menurun seperti beliau (Pak Habibie),"" kata Adi Sumirat. Sesepuh Al Khidmah, Hasanudin mengatakan, kegiatan tahlilan untuk almarhum BJ Habibie dilakukan oleh jamaah Al Khidmah sejak malam Kamis (//) lalu. Tahlilan di udara tersebut bertujuan agar masyarakat yang hendak mendoakan Habibi tetapi tidak bisa mendatangi majlis-majlis yang ada karena kesibukan, bisa mengikutinya dari rumah atau sambil mengemudi kendaraan di jalan raya. Sedangkan tahlilan yang digelar di Masjid Agung Ungaran ini, lanjutnya, merupakan kegiatan puncak atau malam ketujuh untuk mendoakan BJ Habibie yang juga disiarkan langsung melalui siaran radio. ""Jadi cukup mendengarkan radio, bisa mengikuti bacaan yang dibaca imam dari kabin siar. Insyaallah pahalanya sama dengan yang hadir di majlis,"" kata Hasanudin. Salah seorang jamaah yang hadir, Retno mengatakan, dirinya dan keluarganya hadir dan mengikuti tahlil tujuh hari wafatnya BJ Habibie karena kecintaan dan rasa kehilangan mendalam terhadap Presiden ke  RI tersebut. Ia berdoa semoga BJ Habibie ditempatka sebaik-baiknya di sisi Allah, Tuhan Yang Maha Esa. ""Kepengennya kalau ada kesempatan bisa ziarah ke makam beliau di Jakarta. Tapi dengan adanya tahliln ini cukuplah mengobati keinginan tersebut,""kata Retno. Sebagaimana diketahui, BJ Habibie wafat usai mendapat perawatan intensif di RSPAD Gatot Soebroto, Jakarta, Rabu (/) pukul . WIB. Pendiri Badan Penerapan dan Pengkajian Teknologi (BPPT) itu meninggal pada usia  tahun. (arh)"
381;0;"TRIBUNJATENG.COM, SEMARANG - Taman Tugu Muda Semarang kini memiliki wajah baru yang lebih estetik. Pemerintah Kota Semarang baru saja memoles taman dengan lukisan-lukisan tepatnya di trotoar yang memutari taman tersebut serta di tengah-tengah taman. Lukisan berupa gambar tugu terpapang di sepanjang trotoar. Selain itu, ada pula lukisan warak ngendhog di tengah-tengah taman. Warak ngendhog ini merupakan ikon Kota Semarang. Lukisan tersebut pun semakin menambah kesan menarik dan sangat mendukung untuk berswafoto. Kepala Dinas Perumahan dan Permukiman (Disperkim) Kota Semarang, Ali menyampaikan, penataan trotoar di bundaran Taman Tugu Muda merupakan hasil kolaborasi antara Disperkim dan Dinas Penataan Ruang (Distaru) Kota Semarang. Kolaborasi dilakukan lantaran anggaran Disperkim kurang, sehingga dikerjakan oleh dinas lain. Ini merupakan upaya bergerak bersama dalam menata Kota Semarang. ""Ini Distaru yang membangun trotoarnya. Kami terima kasih kepada Distaru yang telah membuat Taman Tugu Muda lebih cantik,"" ucap Ali, Selasa (//). Ali menyebutkan, trotoar di Taman Tugu Muda menggunakan beton berpori dipadukan dengan pola bergambar sehingga lebih terlihat cantik. Ke depan, pihaknya akan terus berinovasi untuk membuat taman yang menjadi wajah pusat Kota Semarang ini lebih estetik. Selain desain taman yang dibuat lebih menarik, ruang terbuka hijau (RTH) tidak lepas dari vegetasi. Maka, Disperkim akan menambah tanaman sebagai upaya penghijauan. Wali Kota Semarang, kata dia, menginginkan ada tanaman jacaranda. ""Pak Wali bilang ingin ada pohon yang harus ditanam disitu, namanya joko rondo (jacaranda). Itu baru ngetrand katanya. Saya belum lihat langsung pohonnya, tapi sudah ditunjukan fotonya, bagus sekali,"" paparnya. Dia barharap, penambahan vegetasi di Taman Tugu Muda bisa menambah kecantikan dan suasana baru. Semakin cantik tatanan taman, dia berharap, masyarakat semakin lebih mempunyai rasa memiliki Kota Semarang. Dia tidak ingin masyarakat justru merusak ataupun tidak menjaga kotanya sendiri. ""Saya ingin masyarakat merasa memiliki. Taman tidak yanya untuk bermain, tapi kebersihan dan lain-lain harus dijaga. Masyarakat harus ngandarbendi,"" ucapnya. (eyf)"
381;1;TRIBUNTRAVEL.COM - Berencana menginap di Semarang? Berikut sederet hotel bintang  dekat Tugu Muda yang bisa jadi rekomendasi. Deretan hotel bintang  dekat Tugu Muda ini memiliki lokasi strategis, sebab tak jauh dari pusat kota Semarang. Tarif menginap di sejumlah hotel bintang  dekat Tugu Muda juga masih terjangkau, yakni mulai Rp  ribuan saja per malam. Soal fasilitas tak perlu diragukan lagi, pastinya lengkap dan siap membuat momen menginapmu semakin nyaman. Melansir Agoda, berikut rekomendasi hotel bintang  dekat Tugu Muda yang bisa dipesan untuk menginap pada - Juli . UTC Hotel Semarang UTC Hotel Semarang siap memanjakan para tamu dengan beragam fasilitas menarik. Mulai dari  kasur single, wifi, shower, televisi, AC, lemari pakaian dan masih banyak lagi. Tarif inapnya juga sangat terjangkau, yakni mulai Rp . per malam. Hotel Puri Garden Hotel Puri Garden menawarkan pengalaman menginap dengan tarif mulai Rp . per malam. Dengan tarif tersebut, tersedia beragam fasilitas yang bisa dinikmati. Di antaranya kasur double, televisi, AC, perlengkapan mandi, wifi, shower, area tempat duduk dan lain sebagainya. Hotel Horison Inn Alaska Semarang Rekomendasi lainnya adalah Hotel Horison Inn Alaska Semarang. Tarif menginap di Hotel Horison Inn Alaska Semarang dibanderol mulai Rp . per malam. Fasilitas yang ditawarkan terbilang lengkap, seperti kasur king size, perlengkapan mandi, televisi, AC, air mineral kemasan, lemari pakaian, wifi dan lain-lain. Rooms Inc Hotel Pemuda Rooms Inc Hotel Pemuda punya banyak fasilitas menarik, mulai dari kasur queen size, perlengkapan mandi, AC, televisi, air mineral kemasan dan masih banyak lagi. Menariknya, seluruh fasilitas tersebut bisa dinikmati dengan tarif inap yang masih terjangkau. Tarif menginap di Rooms Inc Hotel Pemuda dibanderol mulai Rp . per malam. Quest Hotel Prime Pemuda Tak ketinggalan, Quest Hotel Prime Pemuda juga menawarkan pengalaman menginap dengan fasilitas lengkap. Seperti halnya  kasur single, wifi, shower, perlengkapan mandi, televisi, sandal dalam kamar, air mineral kemasan hingga rak pakaian. Pengalaman menginap tersebut ditawarkan dengan tarif mulai Rp . per malam. Kamu bisa memesan hotel apa saja lewat situs pemesanan Agoda. Unduh aplikasi Agoda di smartphone andalan kamu atau buka situs Agoda.com Pilih 'Semua Akomodasi' hingga muncul halaman pilihan tujuan hotel untuk menginap Tuliskan di kolom 'Kota Tujuan atau Nama Properti' berupa lokasi hotel tempat menginap kalian Isikan tanggal menginap dan jenis kamar yang dicari (untuk berapa orang) Klik tombol 'Cari' hingga muncul halaman baru berupa pilihan hotel Pilih hotel dengan harga terbaik sesuai keinginan dan cek ketersediaan kamar Klik pesan sekarang atau di tombol 'Reservasi' Isikan identitas diri lengkap (termasuk alamat email aktif) dan cek jumlah biaya yang harus dibayarkan Pilih tombol 'Lanjut Pembayaran' Pilih metode pembayaran yang mencakup ATM Bersama, Prima, Alfamart, dan metode lainnya sesuai keinginan Lakukan pembayaran dan tunggu bukti penerimaan yang dikirimkan pada alamat email. (TribunTravel.com/Mym) Baca selengkapnya soal hotel murah di sini. web-superball
