Place_Id;News_No;News
314;2;"Tempat wisata ini berlokasi di dalam perumahan Mountain Breeze. Jadi, kalau ingin melihat lampu kota dan bintang di sini, pengunjung perlu melewati gerbang pemukiman terlebih dahulu. Arsitektur bangunannya terbuka dan area duduk serta pengamatannya ditempatkan secara melingkar, sehingga pengunjung bisa menikmati pemandangan langit dan kota dari segala penjuru. Mountain Breeze Clubhouse juga menyediakan makanan dan minuman, bahkan tempat ini sering menjadi lokasi pesta pernikahan. 
ADVERTISEMENT 
SCROLL TO RESUME CONTENT [Gambas:Instagram] Tak jauh dari Observatorium Bosscha ada tempat untuk melihat lampu kota dan bintang di Bandung, yaitu Bukit Pangjebolan Indah. Bukit Pangjebolan terletak di antara Desa Wangunsari, Desa Gudang Kahuripan dan Desa Lembang di Kabupaten Bandung Barat, atau sekitar  meter dari Floating Market Lembang. Tidak hanya pengunjung harian, banyak juga pengunjung yang datang untuk berkemah di sini. [Gambas:Instagram] Yang sering tur sepeda motor pasti tak asing lagi dengan Punclut yang merupakan singkatan dari Puncak Ciumbuleuit. Jika cuaca sedang cerah, turis dapat melihat dengan jelas ikon Kota Bandung, yaitu Jembatan Layang Surapati dan juga Menara Kembar Masjid Raya Jabar di Alun-alun Kota Bandung. Sedangkan kalau melihat ke arah selatan, turis bisa menikmati bentangan Gunung Malabar, Gunung Patuha - yang merupakan lokasi Kawah Putih, serta Gunung Waringin. Saat ini ada banyak kafe dan restoran yang buka di sana seperti Tafso Barn, Angkringan de BlankOn, Dago Bakery Punclut, D' Dieuland, atau Kalpa Tree Dine and Chill. Bukit Moko adalah kawasan di Cimenyan dengan ketinggian sekitar . mdpl. Bukit ini awalnya ialah kawasan hutan pinus, mirip seperti yang ada di Cikole dan Rahong. Di sini juga tersedia area berkemah bagi turis yang ingin mendirikan tenda demi menikmati pemandangan matahari terbit dari ketinggian. [Gambas:Instagram] 
ADVERTISEMENT 
ADVERTISEMENT"
315;0;"MerahPutih Wisata – Curug Luhur merupakan salah satu objek wisata alam yang tepat untuk melepas kepenatan Anda setelah menjalani rutinitas setiap hari. Curug Luhur berlokasi di kaki Gunung Salak Ciomas, Bogor, Jawa Barat. Curug Luhur memiliki ketinggian  meter di atas permukaan laut karena terletak di kaki Gunung Salak. Nama Curug Luhur diambil karena ketinggian yang dimiliki curug ini merupakan curug tertinggi diantara beberapa curug yang terdapat di Bogor. Stop and take a moment to admire all the beautiful things you take for granted every day . #blessed #grateful #monday #morning #nature #reunion #childhood #holiday #friends #explore #explorebogor #westjava #waterfall #curugluhur #travelrack #indotravellers #travelgram #igers #instalike #likelike #visualsgang #vscocam #vsco #vscogood #vscofeature #liveauthentic #livefolk #wanderlust #passionpassport #asian A photo posted by AL Coyo Rifal Susanto (@rifalfatoni) on Feb,  at :pm PST Pesona Curug Luhur yang memikat berasal dari dua buah air terjun yang sejajar, bisa dibilang seperti kembar. Kecantikan dua air terjun ini ditambah dengan pemandangan alam memukau yang mengelilingi objek wisata alam Bogor tersebut. Saat datang Anda datang ke Curug Luhur ini, Anda bisa menikmati panorama alam yang luar biasa, angin sejuk, serta udara segar yang sanggup membuat Anda merasa lebih tenang, santai, dan rileks. Jauh dari keramaian kota seperti yang Anda temui setiap harinya. Dahulu kala Curug Luhur Bogor ini hanya memiliki satu buah air terjun saja, namun penduduk lokal sengaja menambahkan air terjun ke dua ini. Di dasar air terjun akan terlihat aliran air yang lumayan deras sehingga para pengunjung yang datang dianjurkan tidak bermain-main di air terjun karena bisa terseret pusaran air. Curug luhur A photo posted by artie (@artie_ajalah) on Aug,  at :pm PDT Untuk menuju ke lokasi Curug Luhur Anda bisa menggunakan angkutan umum maupun mobil pribadi. Jalan menuju lokasi wisata tersebut ada dua alternatif, yang pertama lewat Jalan Darmaga (IPB), terus ke Cinangneng, berbelok di pertigaan setelah Majid Besar Al-Hidayah yang berada di pinggir sungai, lalu terus ke Kecamatan Tenjolaya dan sampai ke Curug Luhur. Jaraknya dari kampus IPB Darmaga sekitar  kilometer. Kondisi jalan lumayan bagus, sudah beraspal namun agak sempit. Sedangkan Alternatif jalan yang kedua lewat melalui kota Bogor lewat Istana Bogor terus ke Jalan Pulo Empang, melewati jembatan ke jalan Kapten Maulana Yusuf yang teramat panjang, sampai ke Jalan Gunung Malang, lewat Curug Nangka, lalu Anda akan sampai ke Curug Luhur. Kurang lebih jarak dari Istana Bogor ke Curug Luhur  km. BACA JUGA: Tandok sendiri merepresentasikan kehidupan agraris suku Batak. Desa Wisata Wae Rebo dan Waterfront City. Lagu Citra (Tjitra) sebentar lagi berkumandang di penyelenggaraan Festival Film Indonesia (FFI). Mengambil tema ""We Survived Pandemic"", festival ini diharapkan ikut membangkitkan perekonomian di Kabupaten Karo, Sumatera Utara. Berbagai kegiatan dilakukan sesuai kebiasaan nenek moyang seperti cara bertani hingga gaya berpakaian. AADC membawa Melly Goeslaw menyabet penghargaan Penata Musik terbaik Festival Film Indonesia  Beberapa malah jadi terdengar nyeleneh. Sumatera memiliki banyak destinasi wisata menarik. Kedua jenis makanan itu adalah warisan budaya di Kabupaten Bantul, Daerah Istimewa Yogyakarta. Kesohoran dua pulau tersebut tak lepas dari komodo. Sign up to get personalized updates on top stories and viral hits. Sign up to get personalized updates on top stories and viral hits. Seiring dengan status PPKM Level, mobilitas masyarakat di Kota Bogor mulai dilonggarkan termasuk peniadaan ganjil genap di akhir pekan. Jumat (/) berlaku untuk pelat ganjil, Sabtu (/) pelat genap, bergantian  sampai Senin  Februari . Beredar sebuah pesan Whatsapp yang berisikan proses rekrutmen Dinas Pendidikan Kota Bogor. Angka COVID- di Kota Bogor mengalami peningkatan signifikan dalam beberapa waktu terakhir. Paramount Hill Golf Blok GGT No  Paramount Serpong, Pagedangan, Kab. Tangerang,  Banten, Indonesia. Telepon: - email: [email protected] Paramount Hill Golf Blok GGT No  Paramount Serpong, Pagedangan, Kab. Tangerang,  Banten, Indonesia. Telepon: - email: [email protected]"
315;1;"Bagi yang sudah tak sabar ingin bermain air, berikut sejumlah curug alias air terjun yang dekat dari Jakarta yang bisa didatangi untuk berwisata singkat pada akhir pekan atau libur nasional. Cek tingkat kesulitan akses masuk sebelumnya, terutama jika ingin membawa anak kecil atau orang tua. Jangan lupa untuk selalu untuk mematuhi protokol kesehatan selama berwisata di tengah pandemi virus corona. 
ADVERTISEMENT 
SCROLL TO RESUME CONTENT Bagi yang ingin main air sekaligus wisata kuliner di kawasan Sentul, silakan datang ke air terjun ini. Terletak di belakang perumahan mewah Sentul City, curug ini juga menawarkan pemandangan indah di tengah hawa yang sejuk. Masih berada di kawasan Sentul, untuk menuju air terjun ini turis harus melakukan pendakian singkat menuju Kampung Wadung, Desa Karangtengah, Kecamatan Babakan Madang. Sepanjang perjalanan, pemandangan alam yang asri bakal setia menemani. Kalau Curug Cilember dirasa sudah terlalu ramai turis, silakan ajak keluarga datang ke sini. Air terjun ini berlokasi di Desa Gunung Malang, Tenjolaya, Kabupaten Bogor. Anak kecil pasti senang diajak datang ke sini, karena ada wahana waterboom yang seru. Air terjun dengan air bening biru kehijauan ini berada di Desa Cibadak, Kecamatan Sukamakmur, Bogor, Jawa Barat. Untuk mengakses curug ini, turis bisa melewati jalan raya Sentul City sampai ke perempatan Jungle Land hingga bertemu papan nama 'Wisata Alam Curug Bengkok, Leuwi Hejo, Curug Barong'. Sesuai namanya, ada tiga air terjun yang bisa dikunjungi di sini. Selain Curug Leuwi Hejo, turis juga bisa mengunjungi Curug Bengkok dan Curug Barong. Hanya saja akses menuju dua air terjun tersebut bakal lebih jauh. Air terjun jernih berwarna biru kehijauan ini berlokasi di Kecamatan Megamendung, Kabupaten Bogor, Jawa Barat. Objek wisata alam ini sudah ditata rapi, sehingga fasilitas dan layanan wisatanya cukup lengkap. Akses menuju air terjun yang berada di Desa Karang Tengah, Babakan Madang, Bogor, ini terbilang cukup mudah. Jangan lupa meloncat ke dalam air dari jembatan bambu setinggi  meter yang telah dibangun. Butuh pendakian singkat melintasi Perbukitan Masigit, Desa Sukamakmur, Kabupaten Bogor, demi menjangkau air terjun ini. Walau tak terlalu dalam, namun jernihnya air dan keasrian alam sekitar membuat curug ini amat menyenangkan untuk didatangi bersama teman-teman dekat. Air terjun ini masuk ke dalam kawasan Kawasan Taman Nasional Gunung Halimun Salak. Sebenarnya ada enam air terjun dalam kawasan ini, namun Curug Cigamea yang paling populer didatangi, karena aksesnya mudah. Air terjun ini berada di kawasan pegunungan Taman Nasional Gunung Gede Pangrango. Akses menuju kawasan wisata alam ini makin mudah dengan kehadiran jembatan gantung (suspension bridge) penghubung Blok Kaliandra ke Blok Puspa yang diklaim terpanjang di Asia, yakni  meter. 
ADVERTISEMENT"
315;2;Regional Kategori Event Channels DOWNLOAD IDN APP SEKARANG! Bogor yang berada dekat dengan Ibu Kota Jakarta memiliki banyak wisata alam yang masih asri. Sebut saja Gunung Salak, Hutan Pinus Gunung Pancar, Bukit Alesano, Curug Nangka, dan lain-lain. Salah satu yang perlu masuk ke dalam bucket list liburanmu yakni Curug Nangka. Curug Nangka merupakan salah satu objek wisata air terjun di kaki Gunung Salak, Taman Nasional Halimun Salak. Akses menuju tempat ini relatif mudah dilalui, bahkan menggunakan angkutan umum sekali pun. Selain mengunjungi air terjun, ada beberapa hal yang bisa kamu lakukan di Curug Nangka. Yuk, simak dahulu beberapa informasi mengenai Curug Nangka berikut ini! Curug Nangka termasuk ke dalam kawasan Taman Nasional Halimun Salak. Berada pada ketinggian  meter di atas permukaan laut. Luas areanya sekitar  hektare, wisata ini dikelilingi banyak hutan pinus, sehingga suasananya asri dan udaranya sejuk. Cocok untukmu yang ingin menikmati alam. Lokasi: Ciapus, Bogor, Jawa Barat. Jam operasional: setiap hari pukul .-. WIB. Harga tiket: Rp  ribu per orang. Rute menuju Curug Nangka mudah dilalui, baik menggunakan kendaraan pribadi atau angkutan umum. Jika kamu naik mobil, kamu perlu melalui Tol Jagorawi dan keluar di pintu Baranangsiang. Setelah itu, ambil rute ke arah Kebun Raya Bogor dan Mall BTM. Dari mall BTM, ambil ke arah Ciomas atau Ciapus, lalu belok kanan di Pasir Kuda menuju Jalan Raya Ciapus. Curug Nangka berjarak kurang lebih  kilometer dari titik ini atau sekitar  menit berkendara. Jika ingin menggunakan angkutan umum, kamu bisa naik commuter line (KRL) dan berhenti di Stasiun Bogor. Setelah itu, kamu bisa berjalan kaki selama  menit ke arah mall BTM. Dari stasiun, kamu bisa keluar melalui pintu Taman Topi dan belok kanan di lampu merah. Dari sini, kamu bisa menggunakan angkot  jurusan Ciapus dan turun di Highland Park Resort. Setelah itu, kamu bisa berjalan kaki sekitar  menit menuju Curug Nangka.    Baca Juga: Info Wisata Curug Bidadari Bogor: Lokasi, Rute, Harga Tiket, dan Tips Beberapa aktivitas yang dapat kamu lakukan di Curug Nangka antara lain: Meskipun berada di dataran tinggi, Curug Nangka memiliki fasilitas yang memadai untuk pengunjung. Terdapat pos jaga, pondok istirahat, loket karcis, ruang ganti baju, dan toilet. Di sekitar tempat wisata pun banyak penjual yang menjual makanan ringan hingga makanan berat yang bisa kamu nikmati. Tak bakal kelaparan, deh. Berikut beberapa tips bagi kamu yang ingin berlibur ke Curug Nangka: Itulah informasi wisata mengenai Curug Nangka di Bogor yang bisa jadi bekal liburanmu. Semoga informasi ini bisa menjadi referensi buat kamu yang ingin liburan bersama keluarga. Penulis: Nafila Chaerunnisa    Baca Juga: Info Wisata Curug Bidadari Bogor: Lokasi, Rute, Harga Tiket, dan Tips kamu sudah cukup umur belum?
316;0;"Ciwidey, yang selama ini populer dengan objek wisata Kawah Putih Ciwidey, juga punya objek wisata yang tak kalah memukau, yakni Curug Malela. Curug Malela berupa hulu dari Sungai Cidadap yang mengalir di utara Gunung Kendeng, gunung berapi di barat Ciwidey yang sudah tak aktif lagi. Curug Malela selama ini dikenal sebagai ""The Little Niagara"" atau ""Niagara Kecil"" karena bentuknya yang mirip air terjun di perbatasan Amerika Serikat dan Kanada itu. 
ADVERTISEMENT 
SCROLL TO RESUME CONTENT Nama berasal dari Eyang Tadjimalela, yang dipercaya warga sekitar sebagai ""penguasa"" air terjun ini. Dari kabar burung yang beredar, pernah ada pengunjung yang berfoto dengan latar belakang curug lalu terlihat bayangan seorang kakek berjanggut putih dan berbaju serba putih. Kucuran air di curug ini mengalir di lima saluran dengan tinggi masing-masing sekitar  meter. Pengelola objek wisata sudah menyediakan area pandang di curug ini. Turis bisa berjalan di sekitar curug melewati jembatan kayu berpagar yang dibangun melintasi bebatuan besar di sekitarnya. Turis dibolehkan berenang jika debit air sedang tidak deras. Namun perlu kehati-hatian saat menceburkan diri, karena banyak bebatuan yang licin. Jika ingin memandangi Curug Malela dari ketinggian tersedia juga gardu pandang yang bisa dinaiki. Curug Malela berada di perbatasan Kabupaten Cianjur, tepatnya di Kampung Manglid, Desa Cicadas, Kecamatan Rongga, Kabupaten Bandung Barat, Provinsi Jawa Barat. Sesampainya di Desa Cicadas, turis dipersilakan untuk memarkirkan kendaraannya lalu lanjut berjalan sekitar satu kilometer menuju Curug Cicadas. Setelah tiba di area curug, turis masih harus menuruni  anak tangga. Walau melelahkan, namun pemandangan indah Curug Malela pasti membuat hati senang. Jangan lupa untuk tetap mematuhi protokol kesehatan pencegahan virus Corona dan menjaga kebersihan selama berwisata di Curug Malela. [Gambas:Instagram] [Gambas:Instagram] [Gambas:Instagram] 
ADVERTISEMENT"
316;1;"Suara.com - Provinsi Jawa Barat memiliki empat destinasi wisata air terjun atau curug unggulan yang menjadi daya pikat bagi para wisatawan. Dinas Pariwisata dan Kebudayaan provinsi Barat memperkenalkan empat wisata air terjun tersebut. ""Keindahan alam di Jawa Barat memancarkan sejuta pesona yang memikat. Di antara kekayaan geografis di Jabar, air terjun atau curug menjadi salah satu magnet wisata unggulan di Jabar,"" kata Kepala Dinas Pariwisata dan Kebudayaan Jawa Barat Benny Bachtiar di Bandung, Minggu. Empat curug itu direkomendasikan oleh Dinas Pariwisata dan Kebudayaan Jawa Barat karena bisa dijadikan acuan tujuan bagi para wisatawan untuk menghabiskan libur akhir pekan. Curug Malela Pertama, Curug Malela yang berada di Kecamatan Rongga, Kabupaten Bandung Barat. Curug ini memiliki lebar  meter dengan tinggi  meter, karena kemegahannya tak jarang Malela kerap disebut kembaran air terjun Niagara dari Bandung. Benny mengatakan Geolog Titi Bachtiar menulis dalam bukunya, Bandung Purba, bahwa kata 'malela' merupakan ungkapan rasa kagum masyarakat di Tatar Sunda untuk sesuatu yang lebih dari biasanya. Curug ini berundak-undak, tentunya akan memikat mata ketika debit airnya tinggi di musim penghujan. Guyuran air yang jatuh, seperti tirai putih yang menutupi bebatuan lempung yang usianya jutaan tahun. Sebenarnya, Curug Malela merupakan satu dari tujuh curug yang berada di Desa Cicadas, Rongga, Bandung Barat. Di sana ada Curug Katumbiri, Curug Manglid, Curug Ngebul, Curug Sumpel, Curug Palisir dan Curug Pameungpeuk. 
Baca Juga:
Viral di TikTok, Video Seorang Anak Tenggelam di Curug Green Canyon Cariu Curug Cimahi Curug unggulan yang kedua ialah Curug Cimahi. Curug ini juga sangat populer dengan sebutan Curug Pelangi memiliki tinggi  meter. Air yang terjun dari curug ini berasal dari Situ Lembang, yang mengairi wilayah Kota Cimahi dan sekitarnya. Nama Curug Cimahi sendiri berasal dari kata 'ci' atau air dan 'mahi' yang berarti cukup dalam bahasa Sunda. Menurut Benny, secara administratif Curug Cimahi berada di Desa Kertawangi, Cisarua, Kabupaten Bandung Barat. Wisatawan dapat menggunakan angkutan umum, traveler bisa menuju Lembang dan naik angkot jurusan Lembang - Cisarua untuk sampai di sini. 
Baca Juga:
Curug Cigentis Karawag Diprediksi Bakal Diserbu Wisatawan Akhir Pekan Nanti Ratusan anak tangga yang menurun akan menyapa para wisatawan setelah menjejakkan kaki melewati pos karcis Curug Cimahi atau yang kini dikenal sebagai Curug Pelangi. Memang, perlu perjuangan ekstra untuk menikmati kesegaran curug setinggi  meter ini secara langsung. Wisatawan juga perlu berhati-hati saat menapaki anak tangga, khususnya saat musim hujan. Wisatawan juga bisa menyaksikan kawanan kera ekor panjang (Macaca fascicularis) yang bergelantungan di pepohonan dari alam yang masih alami di sekitar curug. Sesampainya di dasar Curug Cimahi, wisatawan bisa langsung menikmati segarnya danau. Tapi, ada larangan untuk berenang di sana karena kedalaman danau mencapai dua meter lebih. Curug Citambur di Cianjur Selatan Konon katanya, nama Citambur dihubungkan dengan legenda setempat, yakni Prabu Tanjung Sanghyang Anginan yang kerap mengunjungi tempat tersebut untuk bersuci dan bersemedi. Kedatangan sang prabu dIikuti oleh pengikutnya yang menabuh alat musik tambur atau dogdog yang bunyinya terdengar hingga ke pelosok desa. Cerita lainnya, nama Citambur berasal dari suara deburan air dari atas tebing yang menghujam bebatuan di bawahnya sehingga menimbulkan bunyi seperti suara tambur. Tidak diketahui mana cerita yang benar mengenai asal usul namanya, yang jelas Pasir Angin menjadi nama sebuah desa yang berdampingan dengan Desa Karangjaya. Destinasi wisata ini terletak di Cianjur Selatan, tepatnya di Desa Karangjaya, Kecamatan Pasirkuda. Air terjun ini memiliki tinggi  meter, yang membuatnya menjadi curug tertinggi di Jawa Barat dan ketujuh tertinggi di Indonesia. Kontur air terjun yang bertingkat-tingkat berbaur serasi dengan rindangnya pepohonan. Air yang turun dari mata air wilayah Resort Pemangkuan Hanyawar Timur  itu sangat jernih. Namun, pengunjung tak disarankan berenang di sana, mengingat derasnya air dan curamnya bebatuan. Disarankan menggunakan kendaraan pribadi dengan kondisi prima, sebab akses jalanan disana yang sempit dan juga berbatuan. Walau kondisi jalanan yang tidak begitu bagus, pemandangan Curug Citambur yang indah dapat membayar itu semua. Curug Cikaso Curug Cikaso berada di Kawasan Geopark Ciletuh, Kabupaten Sukabumi. Air jernih yang mengalir dari tiga curug yang meluncur ke kolam hijau kebiru-biruan, memberikan ketenangan. Air terjun atau Curug Cikaso ini memiliki tinggi sekitar  meter dengan lebar sekitar  meter, aliran air yang mengalir di antara celah-celah bebatuan sungai menambah pesona tempat ini. Curug Cikaso ini memiliki tiga jalur air terjun yang masing-masing mempunyai nama, yakni Curug Asepan, Curug Meong dan Curug Aki yang tumpah ke kolam besar yang bisa dimanfaatkan untuk bermain air di area sungai yang dangkal. Keindahan Curug Cikaso sayang untuk dilewatkan begitu saja, wisatawan bisa berburu foto di sini dengan pemandangan dua aliran terjun yang berdiri megah. Aktivitas wisata lainnya, wisatawan bisa menyusuri Sungai Cikaso yang mengalir setelah kolam. Wisatawan juga akan disuguhkan dengan pemandangan alam kawasan hutan tropis dengan tebing-tebing menjulang yang memanjakan mata. Secara administrasi, Curug Cikaso ini terletak di Kampung Ciniti, Desa Cibitung, Kecamatan Cibitung, Kabupaten Sukabumi. Curug ini berjarak kurang lebih  km dari pusat kota Sukabumi dengan waktu tempuh sekitar, jam hingga dua jam perjalanan. Akses jalan menuju wilayah Cikaso cukup baik, tetapi dari jalan utama dan parkiran kendaraan, wisatawan masih perlu melakukan treking sekitar  meter. Harga tiket untuk masuk ke kawasan Curug Cikaso pun masih murah meriah yakni sekitar Rp ribu hingga Rp ribu. [ANTARA] Penampilan jadi hal penting bagi pekerja profesional. Terlebih bagi perempuan ya Berikut  tips sederhana agar rambut kelihatan lebih sehat. Gaya gemas Chava ketika jadi MUA neneknya bikin publik terheran-heran. Tidak pernah ganti baju bahkan setelah kerja selama  tahun, pria ini mendadak Bukan Balenciaga namanya jika tak merilis koleksi unik sekaligus nyentrik. Seorang lelaki asal Bandung, Jawa Barat menjadi sorotan warganet setelah mengung Seorang perempuan mengaku bisa mencapai orgasme meski tanpa perlu disentuh. Salah satu cara yang bisa dilakukan sebenarnya dengan berhubungan seks di atas d Wanita ini merasa gelisah, ketika anak perempuannya ingin mengakhiri hidupnya ka Seorang perempuan mengaku bisa mencapai orgasme meski tanpa perlu disentuh. Salah satu cara yang bisa dilakukan sebenarnya dengan berhubungan seks di atas d Wanita ini merasa gelisah, ketika anak perempuannya ingin mengakhiri hidupnya ka Pengakuan Titi Kamal yang syok saat melihat rumah Irfan Hakim dengan kebun binat Duo presenter Edric Tjandra dan Patricia Gouw kerap membagikan konten yang mengh Hampers menjadi tradisi dalam suatu momen atau sebagai ucapan terima kasih. Ikuti Kami Dapatkan informasi terkini dan terbaru yang dikirimkan langsung ke Inbox anda ©  suara.com - All Rights Reserved."
316;2;"TEMPO.CO, Jakarta - Dinas Pariwisata dan Kebudayaan Jawa Barat mempromosikan empat air terjun atau curug yang menjadi unggulan di wilayah itu. Empat curug itu disebut memiliki daya tarik mempesona bagi wisatawan. ""Keindahan alam di Jawa Barat memancarkan sejuta pesona yang memikat. Di antara kekayaan geografis di Jabar, air terjun atau curug menjadi salah satu magnet wisata unggulan di Jabar,"" kata Kepala Dinas Pariwisata dan Kebudayaan Jawa Barat Benny Bachtiar, Ahad,  Mei . Menurut Benny, empat curug itu bisa dikunjungi wisatawan kala masa libur tiba. Berikut ulasan mengenai empat curug itu: Curug Malela Curug ini berada di Kecamatan Rongga, Kabupaten Bandung Barat. Karena kemegahannya, tak jarang Malela kerap disebut kembaran air terjun Niagara dari Bandung. Lebarnya  meter dengan tinggi  meter. Curug Malela juga berundak-undak sehingga akan tampak memikat mata ketika debit airnya tinggi di musim hujan. Guyuran air yang jatuh, seperti tirai putih yang menutupi bebatuan lempung yang usianya jutaan tahun. Curug Cimahi Curug ini juga populer dengan sebutan Curug Pelangi yang memiliki tinggi  meter. Air dari curug ini berasal dari Situ Lembang yang mengairi wilayah Kota Cimahi dan sekitarnya. Lokasinya ada di Desa Kertawangi, Cisarua, Kabupaten Bandung Barat. Ratusan anak tangga yang menurun akan menyapa traveler setelah menjejakkan kaki melewati pos karcis Curug Cimahi. Wisatawan perlu berhati-hati saat menapaki anak tangga, khususnya saat musim hujan. Di sini, wisatawan juga bisa menyaksikan kawanan kera ekor panjang (Macaca fascicularis) yang bergelantungan di pepohonan dari alam yang masih alami di sekitar curug. Curug Citambur Lokasinya berada di Cianjur Selatan. Nama Citambur dihubungkan dengan legenda setempat, yakni Prabu Tanjung Sanghyang Anginan yang kerap mengunjungi tempat tersebut untuk bersuci dan bersemedi.Kedatangan sang prabu dIikuti oleh pengikutnya yang menabuh alat musik tambur atau dogdog yang bunyinya terdengar hingga ke pelosok desa. Cerita lainnya, nama Citambur berasal dari suara deburan air dari atas tebing yang menghujam bebatuan di bawahnya sehingga menimbulkan bunyi seperti suara tambur. Air terjun ini memiliki tinggi  meter yang membuatnya menjadi curug tertinggi di Jawa Barat dan ketujuh tertinggi di Indonesia. Kontur air terjun yang bertingkat-tingkat berbaur serasi dengan rindangnya pepohonan. Namun, pengunjung tak disarankan berenang di sana mengingat derasnya air dan curamnya bebatuan. Curug Cikaso Curug ini berada di Kawasan Geopark Ciletuh, Kabupaten Sukabumi.Air terjun ini memiliki tinggi sekitar  meter dengan lebar sekitar  meter, aliran air yang mengalir di antara celah-celah bebatuan sungai menambah pesona tempat ini. Curug Cikaso ini memiliki tiga jalur air terjun yang masing-masing mempunyai nama, yakni Curug Asepan, Curug Meong dan Curug Aki yang tumpah ke kolam besar yang bisa dimanfaatkan untuk bermain air di area sungai yang dangkal. Di sini wisatawan akan disuguhkan dengan pemandangan alam kawasan hutan tropis dengan tebing-tebing menjulang yang memanjakan mata. Baca juga: Rekomendasi  Wisata Bahari di Pacitan Selain Pantai Klayar Selalu update info terkini. Simak breaking news dan berita pilihan dari Tempo.co di kanal Telegram “Tempo.co Update”. Klik https://t.me/tempodotcoupdate untuk bergabung. Anda perlu meng-install aplikasi Telegram terlebih dahulu. Rani membeberkan, untuk pengadaan lahan sebagian trase pembangunan jalan tol Yogya-Solo sendiri ditargetkan selesai tahun ini. Gelombang sangat tinggi lautan itu menurut BMKG karena pengaruh angin dari arah timur - tenggaranyang berkecepatan - knot. Teluk Youtefa di Papua memiliki keindahan yang siap memanjakan setiap wisatawan yang berkunjung. Destinasi wisata bahari apa saja di sana? Pulau Seurasaari Finlandia luasnya  hektare,  bebatuan, perbukitan, lahan basah, dan hutan yang banyak tumbuhan Kelonggaran turis masuk ke Jepang ini berkat desakan kelompok bisnis yang mendesak pemerintah melakukan relaksasi untuk masuk ke negara itu. Teluk Youtefa terancam mengalami kehilangan habitat biota lautnya karena jumlah hutan bakau semakin sempit. Siapa yang peduli? Dubes Belanda Lambert Grijns memuji revitalisasi Kota Tua Jakarta. Wajah kota Tua semakin menarik sebagai destinasi wisata internasional. Dari menyiram toilet sampai pakaian di kolam renang, cari tahu aturan bagi wisatawan di negara tujuan. Bali dipilih jadi destinasi wisata paling bahagia dengan pertimbangan angka kejahatan, keamanan, polusi, serta harga minuman yang terjangkau. Parade gamelan Nusantara ini akan diikuti  seniman karawitan dan bakal berkeliling ke sejumlah titik di wilayah Kulon Progo."
317;0;liputan  Jan, : WIBDiperbarui  Jan, : WIB * BACA BERITA TERKINI LAINNYA DI GOOGLE NEWS Advertisement Advertisement Advertisement
317;1;
317;2;"Laporan Wartawan Tribun Jabar, Hilman Kamaludin TRIBUNNEWS.COM, BANDUNG BARAT - Rencana Burhanudin menikahi kekasih kandas setelah dirinya dijebloskan ke tahanan. Ia ditahan karena mencuri sepeda motor. Pengakuan tersangka ia mencuri untuk kebutuhan hidup dan modal untuk menikahi kekasihnya. Burhanudin mengaku mencuri sepeda motor di berbagai wilayah, seperti Karawang, Padalarang, Cimahi, Kota Bandung dan Cianjur. ""Uang itu (hasil pencurian motor), saya gunakan untuk kebutuhan sehari-hari dan untuk modal nikah,"" ujarnya di Mapolres Cimahi, Rabu (//). Baca juga:  Pasangan Suami Istri Dibantu Adik Ipar Mencuri Sepeda Motor di Tangerang Untuk satu motor, hasil curian di berbagai wilayah itu dia jual dengan harga Rp  juta, juta kepada penadah di daerah Kabupaten Cianjur. ""Saya sudah lakukan pencurian sejak empat bulan yang lalu, berawal dari ajakan teman,"" kata Burhanudin. Kapolres Cimahi, AKBP Imron Ermawan mengatakan, selama bulan Juni, pihaknya sudah mengamankan sembilan orang pencuri spesialis sepeda motor, termasuk tersangka atas nama Burhanudin. Sembilan tersangka tersebut, di antaranya Fadli (F), Dani (D), Wawan (W), Iman (I), Arya (A), Trendi (T), Ikin (I), Ajat (A) dan Burhanudin (B), sedangkan satu pelaku atas nama Ajat masih dilakukan pengejaran. ""Dari para tersangka ini ada  TKP yang berhasil kita deteksi, antara lain Kota Bandung  TKP, Kota Cimahi  TKP, dan Kabupaten Cianjur sebanyak  TKP,"" kata Imron. Kendati demikian, kata Imron, dari  TKP tersebut tidak semuanya dilakukan oleh para pelaku pada bulan Juni, namun ada juga yang dilakukan pada Mei, Maret dan beberapa bulan kebelakang. Modus yang dilakukan para pelaku ini, yakni dengan membuat kunci palsu kendaraan korban dan mengambil kunci asli kendaraan korban dari dalam tas milik korban. ""Kemudian menggunakan kunci palsu atau astag, serta membongkar kunci rumah korban. Artinya, patut diduga tindakan pencurian yang dilakukan sudah menjadi mata pencaharian para pelaku,"" ujarnya. Atas tindakan yang dilakukan, para pelaku dijerat Pasal  KUHP dengan ancaman  tahun penjara. Sementara untuk penadah/ penerima barang disangkakan Pasal  KUHP dengan ancaman  tahun penjara. Artikel ini telah tayang di TribunJabar.id dengan judul Curi Motor untuk Modal Nikah, Kisah Cinta Pria di KBB Berakhir di Balik Jeruji Besi, Gagal Nikah"
